,cust_id,activated_date,last_payment_date,cash_advance,credit_limit,cashad_as_prc_of_creditlim
6163,16333,2020-04,2020-10-08,0.0,5000.0,0.0
6164,16334,2020-04,2020-04-27,0.0,3000.0,0.0
6165,16335,2020-04,2020-09-30,0.0,1200.0,0.0
6166,16336,2020-04,2020-10-17,4201.060262,8500.0,0.49424238376470586
6167,16337,2020-04,2020-05-22,2035.862807,3500.0,0.5816750877142857
6168,16338,2020-04,2020-06-07,3164.677567,3000.0,1.0548925223333334
6169,16339,2020-04,2020-10-15,2651.876149,3000.0,0.8839587163333333
6170,16340,2020-04,2020-05-12,0.0,2500.0,0.0
6171,16341,2020-04,2020-10-26,178.950075,4500.0,0.03976668333333333
6172,16342,2020-04,2020-08-28,0.0,2500.0,0.0
6173,16343,2020-04,2020-09-08,2845.86846,8954.545455,0.3178127214051872
6174,16345,2020-04,2020-10-11,0.0,1000.0,0.0
6175,16346,2020-04,2020-04-23,238.324775,7000.0,0.03404639642857143
6176,16347,2020-04,2020-08-27,0.0,4700.0,0.0
6177,16348,2020-04,2020-10-24,0.0,13000.0,0.0
6178,16349,2020-04,2020-11-04,261.469776,4000.0,0.06536744400000001
6179,16350,2020-04,2020-05-06,0.0,1200.0,0.0
6180,16351,2020-04,2020-07-25,1085.487045,2500.0,0.43419481800000004
6181,16352,2020-04,2020-10-28,497.548257,2200.0,0.22615829863636364
6182,16353,2020-04,2020-04-30,3596.09665,8000.0,0.44951208125
6183,16354,2020-04,2020-07-24,1548.653023,4000.0,0.38716325575000005
6184,16355,2020-04,2020-07-11,0.0,1200.0,0.0
6185,16356,2020-04,2020-06-03,529.171674,10500.0,0.05039730228571429
6186,16357,2020-04,2020-08-12,0.0,2950.0,0.0
6187,16358,2020-04,2020-05-02,1058.561786,3500.0,0.30244622457142856
6188,16359,2020-04,2020-10-22,232.041978,2450.0,0.09471101142857143
6189,16360,2020-04,2020-10-05,442.298324,1800.0,0.2457212911111111
6190,16361,2020-04,2020-10-16,0.0,3000.0,0.0
6191,16362,2020-04,2020-07-04,0.0,1000.0,0.0
6192,16363,2020-04,2020-04-24,0.0,5000.0,0.0
6193,16364,2020-04,2020-07-19,147.664311,3500.0,0.04218980314285714
6194,16365,2020-04,2020-09-05,0.0,1050.0,0.0
6195,16366,2020-04,2020-08-10,0.0,1200.0,0.0
6196,16367,2020-04,2020-05-07,0.0,600.0,0.0
6197,16369,2020-04,2020-07-09,742.511085,3700.0,0.20067867162162162
6198,16370,2020-04,2020-09-16,1007.849308,7000.0,0.14397847257142857
6199,16371,2020-05,2020-05-16,0.0,3000.0,0.0
6200,16372,2020-05,2020-05-01,0.0,1200.0,0.0
6201,16373,2020-05,2020-04-24,1296.078691,5000.0,0.2592157382
6202,16374,2020-05,2020-10-25,0.0,4000.0,0.0
6203,16375,2020-05,2020-09-30,759.000431,1500.0,0.5060002873333334
6204,16376,2020-05,2020-09-29,0.0,1500.0,0.0
6205,16377,2020-05,2020-10-05,2904.343372,3000.0,0.9681144573333332
6206,16378,2020-05,2020-06-22,1893.581202,5500.0,0.3442874912727273
6207,16379,2020-05,2020-07-09,0.0,1800.0,0.0
6208,16380,2020-05,2020-05-10,0.0,1500.0,0.0
6209,16381,2020-05,2020-06-14,3230.62576,7000.0,0.4615179657142857
6210,16382,2020-05,2020-10-31,0.0,1200.0,0.0
6211,16383,2020-05,2020-10-09,849.366964,5500.0,0.1544303570909091
6212,16384,2020-05,2020-06-12,2264.495887,2500.0,0.9057983548
6213,16385,2020-05,2020-06-06,1722.645697,4000.0,0.43066142425
6214,16386,2020-05,2020-08-20,235.063106,4500.0,0.05223624577777778
6215,16387,2020-05,2020-09-13,0.0,8000.0,0.0
6216,16388,2020-05,2020-08-21,3023.321998,5000.0,0.6046643996
6217,16389,2020-05,2020-05-10,0.0,3500.0,0.0
6218,16390,2020-05,2020-11-08,0.0,2200.0,0.0
6219,16391,2020-05,2020-10-03,0.0,3200.0,0.0
6220,16392,2020-05,2020-09-03,5034.877748,9000.0,0.5594308608888888
6221,16393,2020-05,2020-08-24,389.594394,3000.0,0.129864798
6222,16394,2020-05,2020-05-07,0.0,1000.0,0.0
6223,16395,2020-05,2020-07-31,0.0,7000.0,0.0
6224,16396,2020-05,2020-07-26,11070.56623,12000.0,0.9225471858333334
6225,16397,2020-05,2020-07-13,0.0,1000.0,0.0
6226,16398,2020-05,2020-09-02,0.0,3000.0,0.0
6227,16399,2020-05,2020-10-16,0.0,1200.0,0.0
6228,16400,2020-05,2020-06-23,0.0,1000.0,0.0
6229,16401,2020-05,2020-10-16,6314.938401,3500.0,1.8042681145714288
6230,16402,2020-05,2020-08-15,1849.578078,6000.0,0.308263013
6231,16403,2020-05,2020-10-20,0.0,5000.0,0.0
6232,16404,2020-05,2020-11-07,126.723539,1200.0,0.10560294916666667
6233,16405,2020-05,2020-11-07,0.0,2200.0,0.0
6234,16406,2020-05,2020-10-17,0.0,6000.0,0.0
6235,16407,2020-05,2020-06-13,0.0,1500.0,0.0
6236,16408,2020-05,2020-09-17,1172.9748725,1200.0,0.9774790604166667
6237,16409,2020-05,2020-05-27,1085.168416,2500.0,0.4340673664
6238,16410,2020-05,2020-07-12,1115.92003,1500.0,0.7439466866666666
6239,16411,2020-05,2020-11-05,0.0,8000.0,0.0
6240,16412,2020-05,2020-05-23,974.050448,5700.0,0.17088604350877193
6241,16414,2020-05,2020-08-15,822.959124,5000.0,0.1645918248
6242,16415,2020-05,2020-06-19,996.904425,1800.0,0.5538357916666666
6243,16416,2020-05,2020-10-19,0.0,4500.0,0.0
6244,16417,2020-05,2020-07-13,0.0,2000.0,0.0
6245,16418,2020-05,2020-08-19,2996.684234,7000.0,0.4280977477142857
6246,16419,2020-05,2020-10-24,470.529824,2500.0,0.1882119296
6247,16421,2020-05,2020-05-10,1172.9748725,4000.0,0.293243718125
6248,16422,2020-05,2020-05-19,2297.002595,4000.0,0.57425064875
6249,16423,2020-05,2020-10-12,0.0,1800.0,0.0
6250,16424,2020-05,2020-09-21,0.0,6000.0,0.0
6251,16425,2020-05,2020-09-15,1224.607415,4500.0,0.2721349811111111
6252,16426,2020-05,2020-04-30,634.085316,4000.0,0.15852132900000002
6253,16427,2020-05,2020-05-16,171.814665,600.0,0.286357775
6254,16428,2020-05,2020-05-28,580.391722,2000.0,0.290195861
6255,16429,2020-05,2020-06-27,0.0,1500.0,0.0
6256,16430,2020-05,2020-05-21,2802.840866,5000.0,0.5605681732
6257,16431,2020-05,2020-07-06,0.0,1700.0,0.0
6258,16432,2020-05,2020-09-12,840.32256,2500.0,0.336129024
6259,16433,2020-05,2020-08-03,4287.486377,5500.0,0.7795429776363637
6260,16434,2020-05,2020-07-26,3936.540697,5000.0,0.7873081394
6261,16435,2020-05,2020-06-20,0.0,4500.0,0.0
6262,16436,2020-05,2020-07-30,0.0,3000.0,0.0
6263,16437,2020-05,2020-06-20,118.3391,3200.0,0.03698096875
6264,16438,2020-05,2020-10-23,0.0,6000.0,0.0
6265,16439,2020-05,2020-08-17,3581.376823,5000.0,0.7162753646
6266,16440,2020-05,2020-04-23,147.306438,2500.0,0.05892257520000001
6267,16441,2020-05,2020-08-08,3617.843539,3500.0,1.0336695825714286
6268,16442,2020-05,2020-06-06,0.0,4000.0,0.0
6269,16443,2020-05,2020-04-25,0.0,2000.0,0.0
6270,16444,2020-05,2020-09-29,37.771996,1000.0,0.037771996
6271,16445,2020-05,2020-06-02,0.0,9000.0,0.0
6272,16446,2020-05,2020-06-17,0.0,1000.0,0.0
6273,16447,2020-05,2020-07-05,2422.889589,2500.0,0.9691558356
6274,16448,2020-05,2020-10-04,0.0,5500.0,0.0
6275,16449,2020-05,2020-09-08,142.123093,1500.0,0.09474872866666667
6276,16450,2020-05,2020-09-11,0.0,3500.0,0.0
6277,16451,2020-05,2020-09-10,174.714236,5000.0,0.0349428472
6278,16452,2020-05,2020-10-25,1015.334397,8000.0,0.126916799625
6279,16453,2020-05,2020-06-30,0.0,1700.0,0.0
6280,16454,2020-05,2020-06-28,385.68198,3500.0,0.11019485142857142
6281,16455,2020-05,2020-06-03,0.0,1800.0,0.0
6282,16456,2020-05,2020-08-13,0.0,4500.0,0.0
6283,16457,2020-05,2020-06-28,5273.226918,4000.0,1.3183067295000002
6284,16458,2020-05,2020-04-23,0.0,7000.0,0.0
6285,16459,2020-05,2020-07-23,0.0,2500.0,0.0
6286,16460,2020-05,2020-08-30,4091.737498,5000.0,0.8183474996
6287,16461,2020-05,2020-07-11,0.0,7500.0,0.0
6288,16462,2020-05,2020-06-04,0.0,10500.0,0.0
6289,16463,2020-05,2020-07-19,2970.97936,9000.0,0.33010881777777773
6290,16464,2020-05,2020-10-04,0.0,8000.0,0.0
6291,16465,2020-05,2020-07-19,0.0,6700.0,0.0
6292,16466,2020-05,2020-04-29,2601.723396,3000.0,0.867241132
6293,16467,2020-05,2020-04-25,0.0,2500.0,0.0
6294,16468,2020-05,2020-10-26,2943.653759,7000.0,0.42052196557142857
6295,16469,2020-05,2020-10-25,1086.316757,11000.0,0.09875606881818182
6296,16470,2020-05,2020-09-08,0.0,2000.0,0.0
6297,16471,2020-05,2020-05-12,826.710558,6500.0,0.1271862396923077
6298,16472,2020-05,2020-05-16,0.0,10500.0,0.0
6299,16473,2020-05,2020-05-15,0.0,1500.0,0.0
6300,16474,2020-05,2020-07-28,0.0,3000.0,0.0
6301,16475,2020-05,2020-07-10,149.6351,3000.0,0.04987836666666667
6302,16476,2020-05,2020-10-29,428.185827,500.0,0.856371654
6303,16477,2020-05,2020-09-20,0.0,2000.0,0.0
6304,16478,2020-05,2020-10-13,0.0,7000.0,0.0
6305,16479,2020-05,2020-07-06,0.0,6500.0,0.0
6306,16480,2020-05,2020-10-20,0.0,6850.0,0.0
6307,16481,2020-05,2020-09-18,0.0,1200.0,0.0
6308,16482,2020-05,2020-06-21,709.915658,1200.0,0.5915963816666667
6309,16483,2020-05,2020-06-30,3215.1424,2500.0,1.28605696
6310,16484,2020-05,2020-09-14,0.0,7500.0,0.0
6311,16485,2020-05,2020-07-16,154.241717,1500.0,0.10282781133333332
6312,16486,2020-05,2020-05-07,0.0,4000.0,0.0
6313,16487,2020-05,2020-05-31,433.90772,9000.0,0.04821196888888889
6314,16488,2020-05,2020-05-31,94.928008,1800.0,0.052737782222222224
6315,16489,2020-05,2020-06-23,1105.396152,5400.0,0.20470299111111112
6316,16490,2020-05,2020-05-12,0.0,4000.0,0.0
6317,16491,2020-05,2020-04-29,0.0,7500.0,0.0
6318,16492,2020-05,2020-05-17,0.0,3000.0,0.0
6319,16493,2020-05,2020-07-07,3832.366931,6000.0,0.6387278218333333
6320,16494,2020-05,2020-06-10,1009.853215,3000.0,0.3366177383333333
6321,16495,2020-05,2020-04-28,561.814107,3000.0,0.18727136900000002
6322,16496,2020-05,2020-08-01,0.0,4000.0,0.0
6323,16497,2020-05,2020-08-13,921.54819,1500.0,0.61436546
6324,16498,2020-05,2020-04-27,949.859862,7000.0,0.135694266
6325,16499,2020-05,2020-11-08,1640.291172,4500.0,0.36450914933333334
6326,16500,2020-05,2020-07-26,0.0,3000.0,0.0
6327,16501,2020-05,2020-04-28,5411.208676,5250.0,1.0307064144761906
6328,16502,2020-05,2020-10-01,0.0,1000.0,0.0
6329,16503,2020-05,2020-05-09,207.027078,13500.0,0.01533533911111111
6330,16504,2020-05,2020-05-26,478.678942,6500.0,0.07364291415384615
6331,16505,2020-05,2020-07-08,1715.518342,4000.0,0.4288795855
6332,16506,2020-05,2020-10-13,0.0,8000.0,0.0
6333,16507,2020-05,2020-05-30,226.784069,3000.0,0.07559468966666666
6334,16508,2020-05,2020-07-12,2973.966812,6000.0,0.49566113533333334
6335,16509,2020-05,2020-08-19,0.0,10000.0,0.0
6336,16510,2020-05,2020-10-29,1382.98498,3000.0,0.4609949933333333
6337,16511,2020-05,2020-10-31,0.0,6000.0,0.0
6338,16512,2020-05,2020-06-04,0.0,2500.0,0.0
6339,16513,2020-05,2020-10-20,1003.670076,1200.0,0.83639173
6340,16514,2020-05,2020-05-07,0.0,5500.0,0.0
6341,16515,2020-05,2020-06-11,0.0,2500.0,0.0
6342,16516,2020-05,2020-06-28,1510.632782,4000.0,0.37765819549999996
6343,16517,2020-05,2020-10-16,0.0,3000.0,0.0
6344,16518,2020-05,2020-04-27,0.0,5000.0,0.0
6345,16519,2020-05,2020-09-30,2035.662918,4950.0,0.41124503393939393
6346,16520,2020-05,2020-07-31,0.0,3000.0,0.0
6347,16521,2020-05,2020-09-12,4944.926593,10500.0,0.47094538980952383
6348,16522,2020-05,2020-04-29,319.449176,3500.0,0.09127119314285714
6349,16523,2020-05,2020-05-30,896.215958,1200.0,0.7468466316666666
6350,16524,2020-05,2020-04-30,0.0,1500.0,0.0
6351,16525,2020-05,2020-09-29,199.183245,2000.0,0.0995916225
6352,16526,2020-05,2020-10-10,233.38167,9500.0,0.02456649157894737
6353,16527,2020-05,2020-09-20,0.0,4300.0,0.0
6354,16528,2020-05,2020-07-27,0.0,1000.0,0.0
6355,16529,2020-05,2020-10-21,0.0,5100.0,0.0
6356,16530,2020-05,2020-08-31,708.62821,500.0,1.41725642
6357,16531,2020-05,2020-06-03,0.0,7500.0,0.0
6358,16532,2020-05,2020-10-03,0.0,1200.0,0.0
6359,16533,2020-05,2020-07-24,929.9471,2500.0,0.37197884
6360,16534,2020-05,2020-10-24,92.01775,1200.0,0.07668145833333334
6361,16535,2020-05,2020-06-04,4424.09206,7000.0,0.6320131514285714
6362,16536,2020-05,2020-06-17,2539.047806,2500.0,1.0156191224
6363,16537,2020-05,2020-05-01,0.0,4000.0,0.0
6364,16538,2020-05,2020-05-23,0.0,2500.0,0.0
6365,16539,2020-05,2020-07-07,1468.349502,3000.0,0.48944983400000003
6366,16540,2020-05,2020-10-17,0.0,1500.0,0.0
6367,16541,2020-05,2020-09-06,1054.286672,2000.0,0.527143336
6368,16542,2020-05,2020-09-02,154.876604,7000.0,0.022125229142857143
6369,16543,2020-05,2020-08-31,996.543937,4000.0,0.24913598425
6370,16544,2020-05,2020-07-05,114.843243,1200.0,0.0957027025
6371,16545,2020-05,2020-05-05,2809.026116,3000.0,0.9363420386666667
6372,16546,2020-05,2020-09-06,21943.84942,13000.0,1.6879884169230768
6373,16547,2020-05,2020-10-20,0.0,1600.0,0.0
6374,16548,2020-05,2020-05-06,0.0,6500.0,0.0
6375,16549,2020-05,2020-10-04,0.0,1500.0,0.0
6376,16550,2020-05,2020-08-07,0.0,6000.0,0.0
6377,16551,2020-05,2020-06-08,77.325405,1200.0,0.0644378375
6378,16552,2020-05,2020-08-27,0.0,1200.0,0.0
6379,16553,2020-05,2020-09-13,2940.082863,8000.0,0.367510357875
6380,16554,2020-05,2020-06-29,0.0,1700.0,0.0
6381,16555,2020-05,2020-04-30,0.0,6500.0,0.0
6382,16556,2020-05,2020-06-08,0.0,4000.0,0.0
6383,16557,2020-05,2020-05-29,1490.239239,8000.0,0.186279904875
6384,16558,2020-05,2020-09-20,0.0,5000.0,0.0
6385,16559,2020-05,2020-09-30,19.464101,300.0,0.06488033666666666
6386,16560,2020-05,2020-10-07,0.0,11000.0,0.0
6387,16561,2020-05,2020-06-28,188.360044,5500.0,0.034247280727272726
6388,16562,2020-05,2020-09-02,1635.215775,3000.0,0.545071925
6389,16563,2020-05,2020-06-05,0.0,3000.0,0.0
6390,16564,2020-05,2020-05-08,0.0,5500.0,0.0
6391,16565,2020-05,2020-08-15,0.0,5000.0,0.0
6392,16566,2020-05,2020-06-03,68.190923,1500.0,0.04546061533333333
6393,16567,2020-05,2020-05-25,0.0,3500.0,0.0
6394,16568,2020-05,2020-08-28,5291.215227,4000.0,1.3228038067499999
6395,16569,2020-05,2020-05-08,63.384239,1500.0,0.042256159333333335
6396,16570,2020-05,2020-10-07,0.0,6000.0,0.0
6397,16571,2020-05,2020-08-13,0.0,5000.0,0.0
6398,16572,2020-05,2020-06-12,4480.430064,4500.0,0.9956511253333333
6399,16573,2020-05,2020-07-15,0.0,4000.0,0.0
6400,16574,2020-05,2020-07-30,0.0,4000.0,0.0
6401,16575,2020-05,2020-07-16,0.0,4300.0,0.0
6402,16576,2020-05,2020-07-05,105.811869,1500.0,0.070541246
6403,16577,2020-05,2020-09-25,73.870282,1500.0,0.049246854666666666
6404,16578,2020-05,2020-06-02,0.0,1500.0,0.0
6405,16579,2020-05,2020-07-03,0.0,3500.0,0.0
6406,16580,2020-05,2020-10-11,2601.802794,2500.0,1.0407211176
6407,16581,2020-05,2020-07-09,4954.13788,5000.0,0.990827576
6408,16583,2020-05,2020-11-07,1093.855719,3000.0,0.36461857299999995
6409,16584,2020-05,2020-05-08,2893.023143,8000.0,0.36162789287499997
6410,16585,2020-05,2020-08-27,0.0,6500.0,0.0
6411,16586,2020-05,2020-04-29,0.0,2500.0,0.0
6412,16587,2020-05,2020-05-10,3124.247282,3000.0,1.0414157606666665
6413,16588,2020-05,2020-06-26,2486.624696,1500.0,1.6577497973333333
6414,16589,2020-05,2020-05-08,250.779227,2500.0,0.10031169079999999
6415,16590,2020-05,2020-05-11,0.0,5000.0,0.0
6416,16591,2020-05,2020-05-28,131.28406,1000.0,0.13128406
6417,16592,2020-05,2020-08-07,1297.777178,4000.0,0.3244442945
6418,16593,2020-05,2020-06-12,3360.63801,3000.0,1.1202126700000001
6419,16594,2020-05,2020-07-05,157.20552,4000.0,0.039301380000000004
6420,16595,2020-05,2020-08-21,2881.905049,7500.0,0.3842540065333333
6421,16596,2020-05,2020-10-17,0.0,3000.0,0.0
6422,16597,2020-05,2020-05-16,2757.579869,4000.0,0.68939496725
6423,16598,2020-05,2020-06-23,3049.497763,6500.0,0.469153502
6424,16599,2020-05,2020-08-14,0.0,4500.0,0.0
6425,16600,2020-05,2020-07-01,1058.425793,10300.0,0.10275978572815535
6426,16601,2020-05,2020-05-29,452.00913,1200.0,0.376674275
6427,16602,2020-05,2020-06-17,0.0,5000.0,0.0
6428,16603,2020-05,2020-07-30,0.0,5000.0,0.0
6429,16604,2020-05,2020-07-10,0.0,10000.0,0.0
6430,16605,2020-05,2020-11-03,0.0,5900.0,0.0
6431,16606,2020-05,2020-07-08,830.921998,6500.0,0.12783415353846153
6432,16607,2020-05,2020-08-05,0.0,10000.0,0.0
6433,16608,2020-05,2020-09-19,0.0,1000.0,0.0
6434,16609,2020-05,2020-07-23,494.997609,15500.0,0.03193532961290323
6435,16610,2020-05,2020-05-11,672.991175,1000.0,0.672991175
6436,16611,2020-05,2020-07-03,0.0,5500.0,0.0
6437,16612,2020-05,2020-08-21,989.053104,1200.0,0.82421092
6438,16613,2020-05,2020-05-21,291.685333,1500.0,0.1944568886666667
6439,16614,2020-05,2020-07-13,320.569363,1000.0,0.320569363
6440,16615,2020-05,2020-05-01,0.0,2500.0,0.0
6441,16616,2020-05,2020-11-02,0.0,3000.0,0.0
6442,16617,2020-05,2020-09-15,0.0,4000.0,0.0
6443,16618,2020-05,2020-05-04,0.0,1000.0,0.0
6444,16619,2020-05,2020-10-01,704.155697,5000.0,0.1408311394
6445,16620,2020-05,2020-05-13,1328.657944,4500.0,0.2952573208888889
6446,16621,2020-05,2020-07-07,7165.12654,13000.0,0.55116358
6447,16622,2020-05,2020-07-18,0.0,3000.0,0.0
6448,16623,2020-05,2020-05-15,0.0,4000.0,0.0
6449,16625,2020-05,2020-09-28,2097.271687,3400.0,0.6168446138235294
6450,16626,2020-05,2020-06-18,39.500445,1200.0,0.032917037499999996
6451,16627,2020-05,2020-09-07,0.0,5000.0,0.0
6452,16628,2020-05,2020-05-25,1436.238238,8000.0,0.17952977974999998
6453,16629,2020-05,2020-06-13,0.0,5000.0,0.0
6454,16630,2020-05,2020-07-24,0.0,2000.0,0.0
6455,16631,2020-05,2020-08-03,0.0,1000.0,0.0
6456,16632,2020-05,2020-07-23,20277.33112,11000.0,1.8433937381818182
6457,16633,2020-05,2020-04-27,0.0,4500.0,0.0
6458,16634,2020-05,2020-08-05,603.964591,2000.0,0.3019822955
6459,16635,2020-05,2020-08-24,0.0,4500.0,0.0
6460,16636,2020-05,2020-06-01,3584.26549,6000.0,0.5973775816666667
6461,16637,2020-05,2020-10-19,0.0,1500.0,0.0
6462,16638,2020-05,2020-05-26,374.404841,5000.0,0.0748809682
6463,16639,2020-05,2020-08-02,936.59473,1000.0,0.93659473
6464,16640,2020-05,2020-06-11,0.0,300.0,0.0
6465,16641,2020-05,2020-06-28,783.165528,3000.0,0.261055176
6466,16642,2020-05,2020-04-25,18.573429,1500.0,0.012382286000000001
6467,16643,2020-05,2020-05-15,206.635247,2500.0,0.08265409879999999
6468,16644,2020-05,2020-10-04,0.0,700.0,0.0
6469,16645,2020-05,2020-06-14,1195.000251,1200.0,0.9958335424999999
6470,16646,2020-05,2020-05-25,181.289985,3200.0,0.0566531203125
6471,16647,2020-05,2020-10-22,1131.376682,1900.0,0.5954614115789474
6472,16648,2020-05,2020-05-31,0.0,1500.0,0.0
6473,16650,2020-05,2020-07-05,950.872647,1000.0,0.9508726470000001
6474,16651,2020-05,2020-06-01,0.0,5300.0,0.0
6475,16652,2020-05,2020-06-15,3889.579805,9000.0,0.43217553388888885
6476,16653,2020-05,2020-05-24,37.12951,1200.0,0.030941258333333336
6477,16654,2020-05,2020-10-22,0.0,4500.0,0.0
6478,16655,2020-05,2020-08-28,822.309143,1200.0,0.6852576191666666
6479,16656,2020-05,2020-04-30,830.670122,2000.0,0.415335061
6480,16657,2020-05,2020-10-21,3451.163531,11500.0,0.3001011766086957
6481,16658,2020-05,2020-07-07,0.0,2000.0,0.0
6482,16659,2020-05,2020-08-27,0.0,3000.0,0.0
6483,16660,2020-05,2020-08-06,331.493048,3000.0,0.11049768266666667
6484,16661,2020-05,2020-10-05,0.0,1000.0,0.0
6485,16662,2020-05,2020-06-10,4323.275849,12000.0,0.36027298741666663
6486,16663,2020-05,2020-07-01,2773.573526,2000.0,1.3867867630000001
6487,16664,2020-05,2020-06-10,0.0,2900.0,0.0
6488,16665,2020-05,2020-08-17,0.0,3000.0,0.0
6489,16666,2020-05,2020-08-25,3988.939447,7000.0,0.5698484924285715
6490,16667,2020-05,2020-06-10,0.0,6000.0,0.0
6491,16668,2020-05,2020-09-16,1360.553696,2000.0,0.680276848
6492,16669,2020-05,2020-10-21,0.0,1500.0,0.0
6493,16670,2020-05,2020-08-13,955.742173,6000.0,0.15929036216666667
6494,16671,2020-05,2020-08-15,0.0,3000.0,0.0
6495,16672,2020-05,2020-07-28,2721.303612,5000.0,0.5442607224
6496,16673,2020-05,2020-04-26,0.0,6000.0,0.0
6497,16674,2020-05,2020-06-01,0.0,6000.0,0.0
6498,16675,2020-05,2020-06-18,0.0,3000.0,0.0
6499,16676,2020-05,2020-09-15,485.900288,5000.0,0.0971800576
6500,16677,2020-05,2020-11-03,0.0,8000.0,0.0
6501,16678,2020-05,2020-05-28,0.0,4000.0,0.0
6502,16679,2020-05,2020-11-02,2314.315073,2500.0,0.9257260292000001
6503,16680,2020-05,2020-07-22,0.0,1700.0,0.0
6504,16681,2020-05,2020-10-30,0.0,1000.0,0.0
6505,16682,2020-05,2020-09-08,0.0,2500.0,0.0
6506,16683,2020-05,2020-05-29,550.543385,1200.0,0.4587861541666666
6507,16684,2020-05,2020-05-22,58.174402,1200.0,0.048478668333333336
6508,16685,2020-05,2020-09-09,0.0,1500.0,0.0
6509,16686,2020-05,2020-08-20,0.0,2500.0,0.0
6510,16687,2020-05,2020-10-26,36.473828,3000.0,0.012157942666666666
6511,16688,2020-05,2020-07-13,0.0,1000.0,0.0
6512,16689,2020-05,2020-09-11,0.0,1500.0,0.0
6513,16690,2020-05,2020-10-02,0.0,8500.0,0.0
6514,16691,2020-05,2020-04-30,2422.015644,1500.0,1.614677096
6515,16692,2020-05,2020-10-27,0.0,2900.0,0.0
6516,16693,2020-05,2020-05-26,0.0,3000.0,0.0
6517,16694,2020-05,2020-05-10,1172.9748725,12000.0,0.09774790604166667
6518,16695,2020-05,2020-06-16,966.749372,1500.0,0.6444995813333333
6519,16697,2020-05,2020-09-22,0.0,1500.0,0.0
6520,16698,2020-05,2020-10-14,1995.609365,4000.0,0.49890234125
6521,16699,2020-05,2020-08-03,0.0,3000.0,0.0
6522,16700,2020-05,2020-09-21,1190.251389,6500.0,0.1831155983076923
6523,16701,2020-05,2020-08-06,0.0,5000.0,0.0
6524,16702,2020-05,2020-05-18,0.0,1250.0,0.0
6525,16703,2020-05,2020-10-12,0.0,4000.0,0.0
6526,16704,2020-05,2020-08-21,724.694411,3000.0,0.24156480366666666
6527,16705,2020-05,2020-09-10,0.0,2500.0,0.0
6528,16706,2020-05,2020-05-06,0.0,1200.0,0.0
6529,16707,2020-05,2020-07-27,0.0,6000.0,0.0
6530,16708,2020-05,2020-08-25,0.0,1500.0,0.0
6531,16709,2020-05,2020-07-08,1080.735496,1200.0,0.9006129133333334
6532,16710,2020-05,2020-06-17,2596.426866,1500.0,1.7309512439999999
6533,16711,2020-05,2020-07-07,19.388248,700.0,0.027697497142857144
6534,16712,2020-05,2020-10-07,0.0,1050.0,0.0
6535,16713,2020-05,2020-07-25,1143.669546,2500.0,0.45746781840000006
6536,16714,2020-05,2020-05-29,0.0,1000.0,0.0
6537,16715,2020-05,2020-06-06,0.0,1200.0,0.0
6538,16716,2020-05,2020-04-30,0.0,6000.0,0.0
6539,16717,2020-05,2020-10-17,8504.909507,7500.0,1.1339879342666668
6540,16718,2020-05,2020-09-27,0.0,2400.0,0.0
6541,16719,2020-05,2020-09-10,342.162677,1700.0,0.20127216294117645
6542,16720,2020-05,2020-05-18,0.0,1500.0,0.0
6543,16721,2020-05,2020-09-19,186.282849,2000.0,0.0931414245
6544,16722,2020-05,2020-09-08,0.0,1000.0,0.0
6545,16723,2020-05,2020-08-14,0.0,2500.0,0.0
6546,16724,2020-05,2020-05-27,2215.257509,6000.0,0.3692095848333333
6547,16725,2020-05,2020-08-17,87.794993,150.0,0.5852999533333334
6548,16726,2020-05,2020-07-21,0.0,1200.0,0.0
6549,16727,2020-05,2020-08-11,0.0,1000.0,0.0
6550,16728,2020-05,2020-06-17,1714.06927,3000.0,0.5713564233333334
6551,16729,2020-05,2020-10-17,4474.025579,6000.0,0.7456709298333334
6552,16730,2020-05,2020-08-04,2621.431555,3000.0,0.8738105183333333
6553,16731,2020-05,2020-07-01,1390.387875,2500.0,0.5561551499999999
6554,16732,2020-05,2020-10-11,903.935644,1200.0,0.7532797033333334
6555,16733,2020-05,2020-05-20,0.0,5000.0,0.0
6556,16734,2020-05,2020-07-30,0.0,3500.0,0.0
6557,16735,2020-05,2020-09-15,0.0,7000.0,0.0
6558,16736,2020-05,2020-09-15,4059.469587,5000.0,0.8118939174
6559,16737,2020-05,2020-09-28,0.0,2500.0,0.0
6560,16738,2020-05,2020-07-17,0.0,2000.0,0.0
6561,16739,2020-05,2020-05-11,1578.893925,6500.0,0.2429067576923077
6562,16740,2020-05,2020-04-26,363.867229,1800.0,0.20214846055555555
6563,16741,2020-05,2020-09-30,1128.876546,2500.0,0.4515506184
6564,16742,2020-05,2020-05-25,146.650389,3000.0,0.048883462999999995
6565,16743,2020-05,2020-06-30,4734.304587,4500.0,1.052067686
6566,16744,2020-05,2020-07-29,146.123548,150.0,0.9741569866666666
6567,16745,2020-05,2020-07-17,5263.831799,6500.0,0.8098202767692307
6568,16746,2020-05,2020-10-13,548.289216,2000.0,0.274144608
6569,16747,2020-05,2020-09-15,3090.205975,7500.0,0.4120274633333333
6570,16748,2020-05,2020-09-26,0.0,1200.0,0.0
6571,16749,2020-05,2020-07-29,0.0,1000.0,0.0
6572,16750,2020-05,2020-05-26,0.0,2500.0,0.0
6573,16751,2020-05,2020-10-27,470.488239,1000.0,0.47048823900000003
